Problems (4):
content 21453 _a-0000df0b-b44d-8000-9ba2-011c48011c48_18978 "ASC_TASK_REPORT_ENTITY": The content [id=21453 uuid=_a-0000df0b-b44d-8000-9ba2-011c48011c48_18978] was not exported because it contains an invalid precedent: content [uuid=21452 location=Constant Value] cannot be found. (APNX-1-4070-001) (APNX-1-4071-003)
content 25562 _a-0000df0b-b44d-8000-9ba2-011c48011c48_19543 "ASC_ContractModificationsGrid_Section": The content [id=25562 uuid=_a-0000df0b-b44d-8000-9ba2-011c48011c48_19543] was not exported because it contains an invalid precedent: content [uuid=15080 location=Interface Definition] cannot be found. (APNX-1-4070-001) (APNX-1-4071-003)
content 21532 _a-0000df4f-3e48-8000-9ba2-011c48011c48_61389 "Completion Times By Process Name": The content [id=21532 uuid=_a-0000df4f-3e48-8000-9ba2-011c48011c48_61389] was not exported because it contains an invalid precedent: processModel [uuid=292 location=Report Data > Report Context] cannot be found. (APNX-1-4070-001) (APNX-1-4071-003)
content 21474 _a-0000df4f-3e48-8000-9ba2-011c48011c48_61076 "Employee Audit Report Grid": The content [id=21474 uuid=_a-0000df4f-3e48-8000-9ba2-011c48011c48_61076] was not exported because it contains an invalid precedent: processModel [uuid=292 location=Report Data > Report Context] cannot be found. (APNX-1-4070-001) (APNX-1-4071-003)

Success (236):
datatype 3012 {urn:com:appian:types}ASC_Contract "{urn:com:appian:types}ASC_Contract"
2017-10-26 17:41:00.233 DEBUG content 16298 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16548 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2017-10-26 17:41:00.233 DEBUG content 16298 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16548 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2017-10-26 17:41:00.234 DEBUG content 16298 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16548 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2017-10-26 17:41:00.234 DEBUG content 16298 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16548 Completing produce.
2017-10-26 17:41:00.234 DEBUG content 16298 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16548 Exporting binary resources.
2017-10-26 17:41:00.234 DEBUG content 16298 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16548 Serializing object to XML.
2017-10-26 17:41:00.246 DEBUG content 16298 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16548 Object transported.
2017-10-26 17:41:00.246 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Begin transport.
2017-10-26 17:41:00.246 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Retrieving object data.
2017-10-26 17:41:00.254 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Setting uuids of object references.
2017-10-26 17:41:00.254 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Processing reference: [Content:id=15840,versionId=-1,name=ASC_SETTLEMENTS_RECURRING_MODIFICATION_VALUES,type=32,subtype=0,uuid=_a-0000df0b-b44d-8000-9ba2-011c48011c48_16599,parent=10208]
2017-10-26 17:41:00.254 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Processing reference: Constant.forum
2017-10-26 17:41:00.254 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Processing reference: Constant.parent
2017-10-26 17:41:00.258 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@43d1d3a3[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2017-10-26 17:41:00.258 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2017-10-26 17:41:00.258 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2017-10-26 17:41:00.258 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2017-10-26 17:41:00.258 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2017-10-26 17:41:00.258 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2017-10-26 17:41:00.258 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2017-10-26 17:41:00.258 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Completing produce.
2017-10-26 17:41:00.258 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Exporting binary resources.
2017-10-26 17:41:00.258 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Serializing object to XML.
2017-10-26 17:41:00.272 DEBUG content 15847 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16599 Object transported.
2017-10-26 17:41:00.272 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Begin transport.
2017-10-26 17:41:00.272 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Retrieving object data.
2017-10-26 17:41:00.285 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Setting uuids of object references.
2017-10-26 17:41:00.285 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Processing reference: [Content:id=15844,versionId=-1,name=ASC_SETTLEMENTS_RECURRING_MODIFICATION_LABELS,type=32,subtype=0,uuid=_a-0000df0b-b44d-8000-9ba2-011c48011c48_16603,parent=10208]
2017-10-26 17:41:00.285 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Processing reference: Constant.forum
2017-10-26 17:41:00.286 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Processing reference: Constant.parent
2017-10-26 17:41:00.289 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@7b3b93a7[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2017-10-26 17:41:00.29 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2017-10-26 17:41:00.29 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2017-10-26 17:41:00.29 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2017-10-26 17:41:00.29 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2017-10-26 17:41:00.29 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2017-10-26 17:41:00.29 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2017-10-26 17:41:00.29 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Completing produce.
2017-10-26 17:41:00.29 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Exporting binary resources.
2017-10-26 17:41:00.29 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Serializing object to XML.
2017-10-26 17:41:00.305 DEBUG content 15846 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16603 Object transported.
2017-10-26 17:41:00.305 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Begin transport.
2017-10-26 17:41:00.305 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Retrieving object data.
2017-10-26 17:41:00.312 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Setting uuids of object references.
2017-10-26 17:41:00.312 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Processing reference: KnowledgeFolder.forum
2017-10-26 17:41:00.313 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Processing reference: KnowledgeFolder.parent
2017-10-26 17:41:00.319 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@856773[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,usernames=[mwandama.mutanuka@perficient.com],inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=143:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=true,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2017-10-26 17:41:00.319 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2017-10-26 17:41:00.319 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2017-10-26 17:41:00.319 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Processing reference: ContentRole[name=administrators,usernames=[mwandama.mutanuka@perficient.com],inherit=true,allowForAll=false]
2017-10-26 17:41:00.32 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2017-10-26 17:41:00.32 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2017-10-26 17:41:00.32 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2017-10-26 17:41:00.321 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Completing produce.
2017-10-26 17:41:00.321 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Exporting binary resources.
2017-10-26 17:41:00.321 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Serializing object to XML.
2017-10-26 17:41:00.336 DEBUG content 15339 _a-0000df0b-b44d-8000-9ba2-011c48011c48_15891 Object transported.
2017-10-26 17:41:00.336 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Begin transport.
2017-10-26 17:41:00.336 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Retrieving object data.
2017-10-26 17:41:00.344 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Setting uuids of object references.
2017-10-26 17:41:00.344 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Processing reference: Document.forum
2017-10-26 17:41:00.344 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Processing reference: Document.parent
2017-10-26 17:41:00.348 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@e9348d[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,usernames=[samuel.bruns@perficient.com],inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=143:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=true,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2017-10-26 17:41:00.348 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2017-10-26 17:41:00.348 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2017-10-26 17:41:00.348 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Processing reference: ContentRole[name=administrators,usernames=[samuel.bruns@perficient.com],inherit=true,allowForAll=false]
2017-10-26 17:41:00.349 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2017-10-26 17:41:00.349 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2017-10-26 17:41:00.349 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2017-10-26 17:41:00.35 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Completing produce.
2017-10-26 17:41:00.35 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Exporting binary resources.
2017-10-26 17:41:00.423 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Serializing object to XML.
2017-10-26 17:41:00.434 DEBUG content 16109 _a-0000df0b-b44d-8000-9ba2-011c48011c48_16852 Object transported.
2017-10-26 17:41:00.434 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Begin transport.
2017-10-26 17:41:00.434 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Retrieving object data.
2017-10-26 17:41:00.447 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Setting uuids of object references.
2017-10-26 17:41:00.447 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Processing reference: [Content:id=16204,versionId=-1,name=ASC_DetermineTaskTracker,type=32,subtype=1,uuid=_a-0000df0b-b44d-8000-9ba2-011c48011c48_17119,parent=6917]
2017-10-26 17:41:00.452 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Processing reference: FreeformRule.forum
2017-10-26 17:41:00.453 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Processing reference: TypedVariable[name=contractModInfo,it=2904,v=<null>]
2017-10-26 17:41:00.453 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Processing reference: FreeformRule.parent
2017-10-26 17:41:00.457 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@427a4fa1[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=15:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=false,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2017-10-26 17:41:00.457 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2017-10-26 17:41:00.457 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2017-10-26 17:41:00.457 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Processing reference: ContentRole[name=administrators,inherit=true,allowForAll=false]
2017-10-26 17:41:00.457 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2017-10-26 17:41:00.457 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2017-10-26 17:41:00.457 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2017-10-26 17:41:00.457 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Completing produce.
2017-10-26 17:41:00.457 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Exporting binary resources.
2017-10-26 17:41:00.457 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Serializing object to XML.
2017-10-26 17:41:00.475 DEBUG content 25871 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17119 Object transported.
2017-10-26 17:41:00.475 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Begin transport.
2017-10-26 17:41:00.475 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Retrieving object data.
2017-10-26 17:41:00.485 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Setting uuids of object references.
2017-10-26 17:41:00.485 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Processing reference: [id=fe202163-2847-410a-9ce4-28b91231d1ce@6972]
2017-10-26 17:41:00.488 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Processing reference: datatypeRef[id=1]
2017-10-26 17:41:00.489 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Processing reference: Query.folderId
2017-10-26 17:41:00.493 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Processing reference: datatypeRef[id=1]
2017-10-26 17:41:00.493 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@373f2584[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,usernames=[jerome.wong],inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=142:SEC_PUBLIC=false,SEC_CREATOR_ADMIN=true,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2017-10-26 17:41:00.493 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2017-10-26 17:41:00.493 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2017-10-26 17:41:00.493 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Processing reference: ContentRole[name=administrators,usernames=[jerome.wong],inherit=true,allowForAll=false]
2017-10-26 17:41:00.494 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2017-10-26 17:41:00.494 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2017-10-26 17:41:00.494 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2017-10-26 17:41:00.495 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Completing produce.
2017-10-26 17:41:00.495 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Exporting binary resources.
2017-10-26 17:41:00.495 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Serializing object to XML.
2017-10-26 17:41:00.51 DEBUG content 16299 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17135 Object transported.
2017-10-26 17:41:00.51 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Begin transport.
2017-10-26 17:41:00.51 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Retrieving object data.
2017-10-26 17:41:00.526 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Setting uuids of object references.
2017-10-26 17:41:00.526 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Processing reference: [Content:id=16236,versionId=-1,name=ASC_CONTRACT_MODIFICATION_INFO_ENTITY,type=32,subtype=0,uuid=_a-0000df0b-b44d-8000-9ba2-011c48011c48_17151,parent=10208]
2017-10-26 17:41:00.53 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Processing reference: Constant.forum
2017-10-26 17:41:00.531 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Processing reference: Constant.parent
2017-10-26 17:41:00.535 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Processing reference: com.appiancorp.suiteapi.content.ContentRoleMap@2bbd5d7[
  ContentRole[name=readers,inherit=true,allowForAll=false]
  ContentRole[name=authors,inherit=true,allowForAll=false]
  ContentRole[name=administrators,usernames=[mwandama.mutanuka@perficient.com],inherit=true,allowForAll=false]
  ContentRole[name=denyReaders,inherit=false,allowForAll=false]
  ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
  ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
  securityVector=143:SEC_PUBLIC=true,SEC_CREATOR_ADMIN=true,SEC_INH_ADMIN=true,SEC_INH_EDITOR=true,SEC_INH_VIEWER=true,SEC_ALL_ADMIN=false,SEC_ALL_EDITOR=false,SEC_ALL_VIEWER=false
]
2017-10-26 17:41:00.535 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Processing reference: ContentRole[name=readers,inherit=true,allowForAll=false]
2017-10-26 17:41:00.535 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Processing reference: ContentRole[name=authors,inherit=true,allowForAll=false]
2017-10-26 17:41:00.535 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Processing reference: ContentRole[name=administrators,usernames=[mwandama.mutanuka@perficient.com],inherit=true,allowForAll=false]
2017-10-26 17:41:00.536 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Processing reference: ContentRole[name=denyReaders,inherit=false,allowForAll=false]
2017-10-26 17:41:00.536 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Processing reference: ContentRole[name=denyAuthors,inherit=false,allowForAll=false]
2017-10-26 17:41:00.536 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Processing reference: ContentRole[name=denyAdministrators,inherit=false,allowForAll=false]
2017-10-26 17:41:00.537 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Completing produce.
2017-10-26 17:41:00.537 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Exporting binary resources.
2017-10-26 17:41:00.537 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Serializing object to XML.
2017-10-26 17:41:00.554 DEBUG content 16236 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17151 Object transported.
2017-10-26 17:41:00.554 DEBUG content 25330 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17189 Begin transport.
2017-10-26 17:41:00.554 DEBUG content 25330 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17189 Retrieving object data.
2017-10-26 17:41:00.57 DEBUG content 25330 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17189 Setting uuids of object references.
2017-10-26 17:41:00.57 DEBUG content 25330 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17189 Processing reference: [Content:id=16269,versionId=-1,name=ASC_ContractsModificationFinalContractAgreement_Form,type=32,subtype=1,uuid=_a-0000df0b-b44d-8000-9ba2-011c48011c48_17189,parent=6919]
2017-10-26 17:41:00.592 DEBUG content 25330 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17189 Processing reference: FreeformRule.forum
2017-10-26 17:41:00.592 DEBUG content 25330 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17189 Processing reference: TypedVariable[name=contractModInfo,it=2905,v=<null>]
2017-10-26 17:41:00.592 DEBUG content 25330 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17189 Processing reference: TypedVariable[name=contract,it=3012,v=<null>]
2017-10-26 17:41:00.593 DEBUG content 25330 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17189 Processing reference: TypedVariable[name=readOnly,it=26,v=<null>]
2017-10-26 17:41:00.593 DEBUG content 25330 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17189 Processing reference: TypedVariable[name=userAction,it=3,v=]
2017-10-26 17:41:00.593 DEBUG content 25330 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17189 Processing reference: TypedVariable[name=contractModApprovals,it=2621,v=<null>]
2017-10-26 17:41:00.593 DEBUG content 25330 _a-0000df0b-b44d-8000-9ba2-011c48011c48_17189 Processing reference: TypedVariable[name=milestoneStep,it=1,v=<null>]
